Churn,senior_65,partner,dependents,tenure_months,contract_type,monthly_charge,daily_charge,total_charge,internet_service,online_security,tech_support,streaming_tv,payment_method
0,0,0,0,1,Month-to-month,25.15,0.84,25.15,DSL,0,0,0,Mailed check
1,0,0,0,2,Month-to-month,69.65,2.32,145.15,Fiber optic,0,0,0,Electronic check
1,0,0,0,36,One year,65.4,2.18,2498.4,DSL,0,1,0,Mailed check
0,0,0,0,18,Month-to-month,20.05,0.67,358.5,No,0,0,0,Mailed check
0,0,1,1,58,One year,105.05,3.5,6004.85,Fiber optic,0,1,1,Bank transfer (automatic)
1,0,1,0,42,Month-to-month,95.25,3.18,3959.35,Fiber optic,0,0,1,Bank transfer (automatic)
1,0,0,0,5,Month-to-month,96.25,3.21,512.45,Fiber optic,0,0,1,Electronic check
1,0,1,1,63,Month-to-month,100.55,3.35,6215.35,Fiber optic,1,0,1,Electronic check
0,0,1,1,50,One year,108.25,3.61,5431.4,Fiber optic,1,0,1,Electronic check
1,0,1,1,6,Month-to-month,55.3,1.84,324.25,DSL,0,0,0,Mailed check
1,0,0,0,1,Month-to-month,19.5,0.65,19.5,No,0,0,0,Mailed check
0,0,1,0,27,Two year,19.55,0.65,520.55,No,0,0,0,Bank transfer (automatic)
0,0,1,0,6,Month-to-month,45.65,1.52,323.45,DSL,0,0,0,Mailed check
0,0,0,0,10,Two year,25.7,0.86,251.6,No,0,0,0,Bank transfer (automatic)
0,0,1,1,67,Two year,20.8,0.69,1411.9,No,0,0,0,Mailed check
0,0,0,0,70,Two year,79.6,2.65,5589.45,DSL,1,1,1,Bank transfer (automatic)
0,0,0,1,48,One year,19.95,0.66,936.7,No,0,0,0,Mailed check
1,0,0,0,16,Month-to-month,93.2,3.11,1573.7,Fiber optic,0,0,0,Credit card (automatic)
0,0,0,0,13,Month-to-month,70.15,2.34,886.7,Fiber optic,0,0,0,Mailed check
1,0,0,0,5,Month-to-month,80.6,2.69,415.55,Fiber optic,0,0,1,Electronic check
0,0,1,1,72,Two year,79.05,2.64,5730.7,Fiber optic,1,0,0,Bank transfer (automatic)
0,0,1,0,72,Two year,110.15,3.67,7998.8,Fiber optic,0,1,1,Electronic check
0,0,0,0,24,Month-to-month,79.85,2.66,2001.0,Fiber optic,0,0,0,Credit card (automatic)
1,0,0,0,1,Month-to-month,45.3,1.51,45.3,DSL,0,0,1,Mailed check
0,0,1,1,72,Two year,118.75,3.96,8672.45,Fiber optic,1,1,1,Bank transfer (automatic)
0,0,1,0,68,Two year,84.7,2.82,5711.05,Fiber optic,1,0,0,Bank transfer (automatic)
1,0,0,0,2,Month-to-month,74.9,2.5,147.15,Fiber optic,0,0,0,Credit card (automatic)
0,0,0,1,62,Two year,104.05,3.47,6590.5,Fiber optic,0,1,1,Electronic check
0,0,1,1,41,One year,74.7,2.49,3187.65,DSL,1,1,1,Credit card (automatic)
0,1,1,1,46,Month-to-month,110.2,3.67,4972.1,Fiber optic,1,1,1,Electronic check
1,1,0,0,3,Month-to-month,76.05,2.53,231.8,Fiber optic,0,0,0,Electronic check
0,0,0,0,1,Month-to-month,89.25,2.98,89.25,Fiber optic,0,0,1,Electronic check
0,0,1,1,71,Two year,91.25,3.04,6589.6,DSL,1,1,1,Mailed check
1,1,1,0,2,Month-to-month,50.15,1.67,115.1,DSL,0,0,0,Credit card (automatic)
1,1,0,0,2,Month-to-month,54.85,1.83,104.2,DSL,1,0,0,Mailed check
0,0,0,0,60,One year,70.15,2.34,4224.7,DSL,0,1,1,Credit card (automatic)
0,0,0,0,10,Two year,29.6,0.99,299.05,DSL,0,1,0,Mailed check
0,0,0,0,40,Month-to-month,84.9,2.83,3369.05,Fiber optic,0,0,1,Electronic check
0,0,1,1,27,Month-to-month,100.75,3.36,2793.55,Fiber optic,1,1,1,Electronic check
1,0,0,0,3,Month-to-month,43.3,1.44,123.65,DSL,0,0,0,Electronic check
0,0,1,0,1,Month-to-month,29.85,1.0,29.85,DSL,0,0,0,Electronic check
1,0,1,1,6,Month-to-month,44.6,1.49,260.8,DSL,0,0,0,Bank transfer (automatic)
1,0,0,0,1,Month-to-month,46.3,1.54,46.3,DSL,0,0,0,Mailed check
0,1,0,0,34,Month-to-month,69.15,2.31,2275.1,Fiber optic,0,0,0,Credit card (automatic)
1,0,0,1,1,Month-to-month,79.6,2.65,79.6,Fiber optic,0,0,0,Electronic check
0,0,1,1,32,Month-to-month,50.6,1.69,1653.45,DSL,0,0,1,Credit card (automatic)
1,0,0,0,1,Month-to-month,75.8,2.53,75.8,Fiber optic,0,0,0,Electronic check
0,0,0,0,27,Two year,20.25,0.68,538.2,No,0,0,0,Bank transfer (automatic)
0,0,0,0,12,One year,85.15,2.84,979.05,Fiber optic,1,0,1,Credit card (automatic)
0,0,0,0,65,Two year,59.6,1.99,3739.8,DSL,1,1,0,Mailed check
1,0,1,0,2,Month-to-month,76.4,2.55,151.8,Fiber optic,0,0,0,Electronic check
1,0,1,0,42,Month-to-month,106.15,3.54,4512.7,Fiber optic,0,1,1,Bank transfer (automatic)
0,0,1,1,62,Two year,48.7,1.62,3008.55,DSL,1,1,1,Bank transfer (automatic)
0,0,0,0,48,Two year,24.0,0.8,1183.05,No,0,0,0,Credit card (automatic)
0,0,1,1,35,Two year,19.6,0.65,686.95,No,0,0,0,Mailed check
0,0,0,0,1,Month-to-month,19.55,0.65,19.55,No,0,0,0,Mailed check
0,0,1,0,71,Two year,19.6,0.65,1416.5,No,0,0,0,Mailed check
0,0,1,1,72,Two year,110.45,3.68,8058.85,Fiber optic,1,1,1,Bank transfer (automatic)
1,0,0,1,12,Month-to-month,73.75,2.46,871.4,Fiber optic,0,0,0,Credit card (automatic)
0,0,0,0,31,Two year,49.85,1.66,1520.1,DSL,1,1,0,Bank transfer (automatic)
0,0,1,0,45,Month-to-month,50.25,1.68,2221.55,DSL,0,0,0,Credit card (automatic)
0,0,0,0,72,Two year,19.8,0.66,1468.75,No,0,0,0,Credit card (automatic)
0,0,0,1,21,Month-to-month,24.7,0.82,467.15,No,0,0,0,Mailed check
0,0,1,1,45,One year,95.0,3.17,4368.85,Fiber optic,0,0,0,Credit card (automatic)
0,0,0,1,62,Two year,24.4,0.81,1413.0,No,0,0,0,Mailed check
0,0,0,0,17,One year,19.55,0.65,280.85,No,0,0,0,Mailed check
0,0,0,0,54,Two year,87.1,2.9,4735.2,DSL,1,1,1,Bank transfer (automatic)
0,0,0,0,15,Month-to-month,26.35,0.88,378.6,No,0,0,0,Electronic check
0,0,1,1,22,Month-to-month,75.0,2.5,1573.95,Fiber optic,1,0,0,Bank transfer (automatic)
1,0,0,0,12,Month-to-month,84.45,2.82,1059.55,Fiber optic,0,0,1,Electronic check
1,0,1,1,49,One year,51.8,1.73,2541.25,DSL,0,0,1,Bank transfer (automatic)
1,0,1,0,2,Month-to-month,44.6,1.49,97.1,DSL,0,0,1,Electronic check
0,0,0,0,1,Month-to-month,19.45,0.65,19.45,No,0,0,0,Electronic check
1,0,1,1,24,Month-to-month,54.75,1.82,1338.15,DSL,1,0,0,Electronic check
0,0,1,0,53,One year,74.1,2.47,3833.95,DSL,1,0,0,Bank transfer (automatic)
0,0,1,0,42,Month-to-month,85.9,2.86,3729.75,Fiber optic,0,1,0,Credit card (automatic)
0,1,1,0,56,Two year,85.65,2.86,4824.45,DSL,1,1,1,Bank transfer (automatic)
0,0,0,0,28,Month-to-month,30.1,1.0,810.85,DSL,0,1,0,Credit card (automatic)
0,0,0,1,6,Month-to-month,19.7,0.66,111.65,No,0,0,0,Mailed check
1,0,0,1,1,Month-to-month,49.9,1.66,49.9,DSL,0,1,0,Mailed check
1,0,0,0,11,Month-to-month,76.5,2.55,837.95,Fiber optic,0,0,0,Electronic check
1,0,1,0,37,Month-to-month,78.95,2.63,2839.65,Fiber optic,0,0,0,Credit card (automatic)
0,1,1,0,56,One year,95.65,3.19,5471.75,Fiber optic,1,1,0,Electronic check
0,0,0,0,7,One year,59.1,1.97,369.25,DSL,1,0,0,Electronic check
1,1,0,0,66,One year,110.9,3.7,7432.05,Fiber optic,0,1,1,Credit card (automatic)
0,0,1,1,25,One year,20.05,0.67,520.1,No,0,0,0,Mailed check
0,0,1,0,57,Two year,59.75,1.99,3450.15,DSL,1,1,0,Electronic check
0,0,1,1,47,Two year,20.05,0.67,1016.7,No,0,0,0,Credit card (automatic)
0,0,0,1,8,Month-to-month,38.5,1.28,330.8,DSL,1,0,0,Electronic check
0,1,0,0,12,Month-to-month,29.35,0.98,381.2,DSL,0,0,0,Credit card (automatic)
0,0,1,1,58,One year,44.1,1.47,2413.05,DSL,0,0,0,Mailed check
0,0,0,0,2,Month-to-month,19.9,0.66,33.7,No,0,0,0,Credit card (automatic)
0,0,1,0,57,Month-to-month,103.05,3.44,5925.75,Fiber optic,1,1,1,Electronic check
1,0,0,0,7,Month-to-month,79.0,2.63,522.95,Fiber optic,0,0,1,Electronic check
0,0,0,0,52,Two year,79.75,2.66,4217.8,DSL,1,1,1,Credit card (automatic)
0,0,1,1,70,Two year,79.25,2.64,5731.85,DSL,1,1,1,Bank transfer (automatic)
1,0,0,0,22,Month-to-month,48.8,1.63,1054.6,DSL,1,0,0,Credit card (automatic)
1,1,1,1,46,Month-to-month,100.7,3.36,4541.2,Fiber optic,1,0,1,Electronic check
0,0,0,1,39,Two year,100.55,3.35,3895.35,Fiber optic,0,1,1,Mailed check
0,0,1,1,63,Two year,19.35,0.64,1263.85,No,0,0,0,Electronic check
0,0,1,1,0,Two year,19.85,0.66,0.0,No,0,0,0,Mailed check
0,0,1,1,54,Two year,20.35,0.68,1092.35,No,0,0,0,Bank transfer (automatic)
0,0,0,0,11,One year,19.5,0.65,226.8,No,0,0,0,Mailed check
0,0,1,0,71,Two year,80.1,2.67,5585.4,DSL,1,1,0,Mailed check
0,0,1,0,43,One year,84.25,2.81,3539.25,Fiber optic,1,1,0,Bank transfer (automatic)
1,1,0,0,38,One year,70.15,2.34,2497.35,DSL,0,1,1,Credit card (automatic)
0,1,1,0,21,Month-to-month,86.55,2.88,1857.25,Fiber optic,0,0,1,Bank transfer (automatic)
1,0,0,0,1,Month-to-month,69.2,2.31,69.2,Fiber optic,0,0,0,Electronic check
0,0,0,0,19,One year,87.7,2.92,1725.95,Fiber optic,0,1,0,Credit card (automatic)
0,0,0,1,51,One year,60.15,2.0,3077.0,DSL,1,1,1,Bank transfer (automatic)
0,0,1,0,59,Two year,113.75,3.79,6561.25,Fiber optic,1,1,1,Electronic check
1,0,0,0,1,Month-to-month,44.15,1.47,44.15,DSL,0,0,0,Mailed check
0,0,1,0,72,Two year,103.95,3.47,7556.9,Fiber optic,1,1,1,Bank transfer (automatic)
0,0,0,1,29,One year,100.55,3.35,2830.45,Fiber optic,0,1,0,Credit card (automatic)
0,0,1,1,36,Two year,40.65,1.36,1547.35,DSL,1,1,0,Credit card (automatic)
1,0,0,0,1,Month-to-month,69.6,2.32,69.6,Fiber optic,0,0,0,Electronic check
0,0,0,0,10,One year,20.35,0.68,176.3,No,0,0,0,Mailed check
1,0,0,0,39,Two year,80.45,2.68,3201.55,Fiber optic,0,1,0,Electronic check
0,1,1,0,17,Month-to-month,92.55,3.08,1614.7,Fiber optic,0,0,1,Electronic check
0,0,1,1,12,Month-to-month,56.3,1.88,628.65,DSL,0,0,1,Mailed check
0,0,1,0,58,One year,61.05,2.03,3478.75,DSL,1,1,0,Bank transfer (automatic)
0,0,1,0,57,Month-to-month,55.7,1.86,3171.6,DSL,1,1,0,Electronic check
0,0,1,1,69,Two year,20.15,0.67,1337.5,No,0,0,0,Bank transfer (automatic)
0,0,0,0,23,One year,78.55,2.62,1843.05,DSL,1,0,1,Electronic check
0,0,0,0,33,One year,79.95,2.66,2684.85,Fiber optic,0,1,0,Bank transfer (automatic)
1,1,0,0,3,Month-to-month,45.0,1.5,127.1,DSL,0,0,0,Electronic check
0,0,1,1,8,One year,19.9,0.66,153.95,No,0,0,0,Credit card (automatic)
0,0,1,1,34,Month-to-month,89.85,2.99,3091.75,Fiber optic,0,0,1,Electronic check
1,0,1,1,14,Month-to-month,65.45,2.18,937.6,DSL,1,0,1,Electronic check
0,0,1,1,72,Two year,24.3,0.81,1643.25,No,0,0,0,Bank transfer (automatic)
0,0,1,0,71,Two year,54.5,1.82,3778.2,DSL,1,1,0,Bank transfer (automatic)
0,0,1,1,64,One year,73.05,2.44,4688.65,DSL,1,0,1,Credit card (automatic)
0,0,1,1,53,Month-to-month,65.0,2.17,3363.8,DSL,0,1,1,Credit card (automatic)
0,0,1,0,68,Two year,89.95,3.0,5974.3,Fiber optic,0,0,1,Bank transfer (automatic)
1,0,1,1,5,Month-to-month,80.15,2.67,385.0,Fiber optic,0,0,0,Electronic check
0,1,0,0,52,Month-to-month,72.95,2.43,3829.75,Fiber optic,0,0,0,Bank transfer (automatic)
1,0,1,0,67,One year,104.1,3.47,7040.85,Fiber optic,0,0,1,Electronic check
0,0,0,0,68,Two year,20.5,0.68,1424.9,No,0,0,0,Credit card (automatic)
0,0,1,1,49,One year,78.0,2.6,3824.2,DSL,0,0,1,Credit card (automatic)
0,0,1,1,37,Two year,19.8,0.66,726.1,No,0,0,0,Bank transfer (automatic)
0,0,0,0,1,Month-to-month,20.0,0.67,20.0,No,0,0,0,Mailed check
1,0,0,0,23,Month-to-month,81.0,2.7,1917.1,Fiber optic,0,0,0,Electronic check
0,0,0,0,11,Month-to-month,20.45,0.68,237.3,No,0,0,0,Credit card (automatic)
0,0,0,0,70,One year,19.7,0.66,1341.5,No,0,0,0,Bank transfer (automatic)
0,0,0,0,40,Month-to-month,61.9,2.06,2647.1,DSL,1,1,0,Mailed check
0,0,1,0,18,Month-to-month,88.85,2.96,1594.75,Fiber optic,0,1,1,Electronic check
0,0,1,1,69,Two year,93.3,3.11,6398.05,Fiber optic,0,1,0,Bank transfer (automatic)
0,0,1,1,71,Two year,24.7,0.82,1810.55,No,0,0,0,Bank transfer (automatic)
0,0,1,1,61,One year,84.9,2.83,5264.5,DSL,1,1,1,Bank transfer (automatic)
0,0,0,0,26,Month-to-month,100.5,3.35,2599.95,Fiber optic,0,0,1,Bank transfer (automatic)
1,0,1,1,48,One year,82.05,2.74,4029.95,Fiber optic,0,0,0,Mailed check
0,0,1,1,60,Two year,20.55,0.68,1205.05,No,0,0,0,Mailed check
0,0,1,0,15,Month-to-month,68.6,2.29,1108.6,Fiber optic,0,0,0,Bank transfer (automatic)
0,0,1,0,69,One year,106.4,3.55,7251.9,Fiber optic,1,1,1,Credit card (automatic)
0,0,0,0,1,Month-to-month,19.65,0.65,19.65,No,0,0,0,Mailed check
1,0,1,0,59,Month-to-month,41.05,1.37,2452.7,DSL,0,0,0,Bank transfer (automatic)
0,0,1,1,54,One year,105.2,3.51,5637.85,Fiber optic,0,1,1,Electronic check
0,0,1,1,72,Two year,60.95,2.03,4549.05,DSL,1,1,1,Bank transfer (automatic)
0,0,0,0,9,Month-to-month,19.5,0.65,150.35,No,0,0,0,Bank transfer (automatic)
0,0,1,1,2,Month-to-month,44.5,1.48,90.05,DSL,0,0,0,Electronic check
0,0,1,1,66,Two year,19.75,0.66,1344.5,No,0,0,0,Mailed check
0,0,1,1,72,Two year,98.65,3.29,7129.45,Fiber optic,0,1,0,Bank transfer (automatic)
1,0,0,0,43,Month-to-month,75.2,2.51,3198.6,Fiber optic,1,0,0,Electronic check
0,1,0,0,57,Month-to-month,55.0,1.83,3094.05,DSL,0,0,1,Electronic check
1,0,1,1,1,Month-to-month,40.1,1.34,40.1,DSL,0,1,1,Electronic check
1,0,1,1,32,Month-to-month,91.05,3.03,2954.5,Fiber optic,0,0,0,Bank transfer (automatic)
0,1,1,0,55,Two year,113.6,3.79,6292.7,Fiber optic,0,1,1,Electronic check
0,0,1,0,51,Month-to-month,30.05,1.0,1529.45,DSL,0,0,0,Credit card (automatic)
0,0,1,1,6,Month-to-month,48.8,1.63,297.35,DSL,0,1,0,Mailed check
1,0,1,1,8,Month-to-month,51.05,1.7,415.05,DSL,0,0,0,Electronic check
0,0,0,0,28,Month-to-month,35.75,1.19,961.4,DSL,0,1,0,Mailed check
0,0,1,1,16,One year,55.85,1.86,857.8,DSL,1,0,0,Mailed check
0,1,0,1,30,Month-to-month,101.3,3.38,2974.5,Fiber optic,0,1,1,Electronic check
0,0,0,0,12,One year,60.65,2.02,743.3,DSL,0,1,1,Electronic check
1,0,0,0,60,Month-to-month,105.9,3.53,6396.45,Fiber optic,0,0,1,Electronic check
0,0,0,0,55,One year,64.2,2.14,3627.3,DSL,0,1,0,Electronic check
0,0,0,0,1,Month-to-month,45.35,1.51,45.35,DSL,0,0,0,Mailed check
0,0,1,1,34,Two year,40.55,1.35,1325.85,DSL,0,1,1,Electronic check
1,0,0,0,15,Month-to-month,29.7,0.99,438.25,DSL,0,1,0,Electronic check
1,0,0,0,2,Month-to-month,80.65,2.69,144.15,Fiber optic,0,0,1,Electronic check
0,0,1,1,6,One year,19.7,0.66,94.45,No,0,0,0,Mailed check
1,0,1,0,66,Two year,106.05,3.53,6981.35,Fiber optic,1,0,1,Credit card (automatic)
0,0,0,1,3,Month-to-month,20.85,0.7,60.65,No,0,0,0,Mailed check
0,0,1,1,72,Two year,95.1,3.17,6843.15,Fiber optic,1,0,1,Electronic check
0,0,0,0,10,Month-to-month,60.95,2.03,629.55,DSL,0,1,0,Mailed check
0,0,1,1,43,Two year,24.25,0.81,1077.95,No,0,0,0,Mailed check
1,0,0,0,1,Month-to-month,50.45,1.68,50.45,DSL,0,0,0,Electronic check
0,0,1,1,47,Two year,63.8,2.13,3007.25,DSL,0,1,0,Bank transfer (automatic)
0,0,0,0,22,Two year,56.75,1.89,1304.85,DSL,0,1,1,Bank transfer (automatic)
1,0,0,0,31,One year,103.45,3.45,3066.45,Fiber optic,0,0,1,Electronic check
0,0,1,1,39,Month-to-month,81.5,2.72,3107.3,Fiber optic,0,1,0,Bank transfer (automatic)
1,1,1,0,30,Month-to-month,50.4,1.68,1527.5,DSL,0,0,0,Bank transfer (automatic)
0,0,1,1,12,Month-to-month,20.1,0.67,232.4,No,0,0,0,Credit card (automatic)
1,1,1,0,10,Month-to-month,86.65,2.89,856.65,Fiber optic,0,0,0,Electronic check
0,1,1,0,45,Two year,75.15,2.51,3480.35,DSL,1,1,0,Credit card (automatic)
1,0,1,0,18,Month-to-month,99.4,3.31,1742.95,Fiber optic,1,0,1,Electronic check
0,0,1,1,70,One year,60.35,2.01,4138.7,DSL,0,1,1,Electronic check
0,0,1,1,72,Two year,65.2,2.17,4784.45,DSL,1,1,1,Credit card (automatic)
1,0,0,0,12,Month-to-month,99.7,3.32,1238.45,Fiber optic,1,0,0,Bank transfer (automatic)
0,0,1,1,3,Month-to-month,19.3,0.64,54.7,No,0,0,0,Mailed check
1,0,0,0,4,Month-to-month,77.95,2.6,305.55,Fiber optic,0,0,0,Bank transfer (automatic)
0,0,0,0,6,Month-to-month,20.15,0.67,130.5,No,0,0,0,Bank transfer (automatic)
0,1,1,0,61,Month-to-month,94.2,3.14,5895.45,Fiber optic,1,1,0,Credit card (automatic)
0,1,1,0,42,One year,105.2,3.51,4599.15,Fiber optic,1,0,1,Bank transfer (automatic)
0,0,0,0,1,Month-to-month,50.75,1.69,50.75,DSL,1,0,0,Mailed check
0,0,0,0,45,One year,42.3,1.41,1840.75,DSL,1,1,0,Bank transfer (automatic)
0,0,0,0,8,Month-to-month,66.05,2.2,574.5,DSL,1,1,0,Bank transfer (automatic)
0,0,0,0,14,Month-to-month,69.65,2.32,921.4,DSL,0,1,1,Electronic check
0,0,0,0,18,Month-to-month,68.35,2.28,1299.8,DSL,1,1,1,Electronic check
0,0,0,0,43,Two year,25.7,0.86,1188.2,No,0,0,0,Credit card (automatic)
0,0,1,0,27,One year,48.7,1.62,1421.75,DSL,1,0,0,Credit card (automatic)
0,0,0,0,18,Month-to-month,74.15,2.47,1345.75,Fiber optic,0,0,0,Electronic check
1,0,1,0,5,Month-to-month,24.95,0.83,100.4,DSL,0,0,0,Electronic check
0,0,1,1,52,Month-to-month,84.05,2.8,4326.8,Fiber optic,1,1,0,Bank transfer (automatic)
0,0,1,0,3,Month-to-month,20.0,0.67,49.65,No,0,0,0,Bank transfer (automatic)
0,1,1,0,3,Month-to-month,80.4,2.68,224.05,Fiber optic,0,0,1,Electronic check
0,0,0,0,23,Month-to-month,49.7,1.66,1081.25,DSL,0,0,0,Credit card (automatic)
1,0,1,1,17,Month-to-month,24.1,0.8,409.9,No,0,0,0,Mailed check
0,0,1,0,20,One year,20.35,0.68,393.15,No,0,0,0,Mailed check
0,1,0,0,31,Month-to-month,96.6,3.22,2877.95,Fiber optic,0,1,1,Bank transfer (automatic)
0,0,1,0,1,Month-to-month,20.3,0.68,20.3,No,0,0,0,Bank transfer (automatic)
0,0,0,0,35,Two year,20.2,0.67,684.4,No,0,0,0,Mailed check
0,0,1,1,6,Two year,40.55,1.35,217.5,DSL,0,1,0,Mailed check
1,0,0,0,2,Month-to-month,75.55,2.52,166.3,Fiber optic,0,0,0,Electronic check
0,0,0,0,14,One year,20.4,0.68,275.7,No,0,0,0,Bank transfer (automatic)
0,0,0,0,63,One year,90.45,3.02,5825.5,Fiber optic,0,0,0,Credit card (automatic)
0,0,1,0,68,Month-to-month,107.7,3.59,7320.9,Fiber optic,1,1,1,Electronic check
0,0,0,0,3,Month-to-month,74.5,2.48,217.45,Fiber optic,0,0,0,Electronic check
0,0,0,0,58,Month-to-month,80.65,2.69,4807.35,Fiber optic,0,1,0,Bank transfer (automatic)
1,0,0,0,19,Month-to-month,106.6,3.55,1934.45,Fiber optic,1,1,1,Electronic check
1,0,0,0,1,Month-to-month,45.8,1.53,45.8,DSL,0,0,0,Electronic check
0,1,1,1,24,Two year,96.55,3.22,2263.45,Fiber optic,0,0,1,Electronic check
1,0,0,0,18,Month-to-month,85.2,2.84,1553.9,Fiber optic,0,0,1,Electronic check
0,0,1,1,51,One year,76.4,2.55,3966.3,DSL,1,1,1,Bank transfer (automatic)
0,0,1,0,45,One year,78.8,2.63,3597.5,DSL,1,0,1,Bank transfer (automatic)
0,0,1,1,61,Month-to-month,59.8,1.99,3641.5,DSL,1,0,0,Electronic check
1,0,0,0,1,Month-to-month,20.2,0.67,20.2,No,0,0,0,Mailed check
0,0,1,0,33,One year,53.75,1.79,1857.3,DSL,0,1,0,Credit card (automatic)
1,0,0,0,2,Month-to-month,46.0,1.53,84.5,DSL,0,0,0,Credit card (automatic)
1,0,1,0,8,Month-to-month,20.15,0.67,156.25,No,0,0,0,Bank transfer (automatic)
0,0,1,1,69,Two year,43.95,1.46,2960.1,DSL,1,0,0,Credit card (automatic)
0,0,1,1,26,Two year,19.65,0.65,494.9,No,0,0,0,Credit card (automatic)
0,0,0,0,23,Month-to-month,75.0,2.5,1778.5,Fiber optic,1,0,0,Bank transfer (automatic)
1,0,0,0,1,Month-to-month,44.65,1.49,44.65,DSL,0,1,0,Mailed check
1,0,0,0,2,Month-to-month,95.15,3.17,196.9,Fiber optic,0,0,1,Electronic check
0,1,1,0,13,Month-to-month,93.8,3.13,1261.0,Fiber optic,1,0,0,Credit card (automatic)
1,0,1,1,1,Month-to-month,20.15,0.67,20.15,No,0,0,0,Credit card (automatic)
0,0,1,0,4,Month-to-month,29.05,0.97,129.6,DSL,1,0,0,Electronic check
0,0,0,0,1,Month-to-month,19.75,0.66,19.75,No,0,0,0,Credit card (automatic)
1,0,0,0,22,Month-to-month,59.0,1.97,1254.7,DSL,1,0,0,Electronic check
1,0,0,1,2,Month-to-month,19.6,0.65,35.85,No,0,0,0,Electronic check
1,0,0,0,1,Month-to-month,35.9,1.2,35.9,DSL,0,0,0,Electronic check
0,0,0,0,21,Month-to-month,68.65,2.29,1493.2,Fiber optic,0,0,0,Electronic check
0,1,1,0,45,One year,98.7,3.29,4525.8,Fiber optic,0,1,1,Bank transfer (automatic)
0,0,0,0,12,Month-to-month,86.55,2.88,1066.9,Fiber optic,0,0,0,Electronic check
0,0,1,1,72,Two year,64.45,2.15,4720.0,DSL,1,0,0,Credit card (automatic)
0,0,1,1,63,Two year,74.5,2.48,4674.55,DSL,1,1,1,Credit card (automatic)
1,0,1,0,15,Month-to-month,84.3,2.81,1308.4,Fiber optic,0,0,1,Electronic check
0,0,1,0,43,One year,80.2,2.67,3581.6,DSL,1,0,1,Electronic check
0,1,1,0,60,Two year,110.0,3.67,6668.35,Fiber optic,1,1,1,Bank transfer (automatic)
0,0,1,0,31,Month-to-month,59.05,1.97,1882.8,DSL,0,0,1,Credit card (automatic)
0,0,1,1,53,One year,19.55,0.65,1007.9,No,0,0,0,Bank transfer (automatic)
0,1,0,0,67,Month-to-month,54.9,1.83,3725.5,DSL,0,0,0,Electronic check
0,0,0,0,72,Two year,88.55,2.95,6362.35,DSL,1,1,1,Credit card (automatic)
0,0,0,1,4,Month-to-month,20.05,0.67,85.5,No,0,0,0,Bank transfer (automatic)
0,0,0,1,51,One year,60.15,2.0,3077.0,DSL,1,1,1,Bank transfer (automatic)
0,0,0,0,15,Month-to-month,48.8,1.63,720.1,DSL,0,0,0,Mailed check
0,0,1,1,69,Two year,19.8,0.66,1436.95,No,0,0,0,Credit card (automatic)
0,0,0,0,4,Month-to-month,44.55,1.48,220.75,DSL,0,0,0,Mailed check
0,0,0,0,1,Month-to-month,19.9,0.66,19.9,No,0,0,0,Mailed check
0,0,0,0,55,One year,100.9,3.36,5552.05,Fiber optic,1,0,1,Mailed check
0,0,0,0,4,Month-to-month,42.4,1.41,146.4,DSL,1,1,0,Mailed check
1,0,0,0,2,Month-to-month,42.6,1.42,72.4,DSL,1,0,0,Electronic check
1,0,0,0,45,Month-to-month,100.85,3.36,4740.0,Fiber optic,0,0,1,Credit card (automatic)
0,0,1,0,19,Month-to-month,44.9,1.5,839.65,DSL,0,0,0,Mailed check
1,1,1,0,3,Month-to-month,36.45,1.22,93.7,DSL,0,0,1,Mailed check
1,0,1,0,28,Month-to-month,104.8,3.49,3046.05,Fiber optic,0,1,1,Electronic check
0,0,1,1,23,Month-to-month,85.6,2.85,1868.4,Fiber optic,0,0,0,Electronic check
1,0,0,0,1,Month-to-month,20.55,0.68,20.55,No,0,0,0,Electronic check
0,0,0,0,25,Month-to-month,48.25,1.61,1293.8,DSL,0,0,1,Electronic check
0,0,1,0,71,Two year,80.4,2.68,5727.15,DSL,1,1,0,Credit card (automatic)
0,0,0,0,14,Month-to-month,76.45,2.55,1117.55,Fiber optic,0,0,0,Electronic check
0,0,0,0,24,One year,54.6,1.82,1242.25,DSL,0,1,0,Bank transfer (automatic)
0,1,0,0,56,Month-to-month,101.05,3.37,5594.0,Fiber optic,0,0,1,Electronic check
1,1,1,0,1,Month-to-month,80.3,2.68,80.3,Fiber optic,1,0,0,Electronic check
0,1,1,0,7,Month-to-month,64.2,2.14,475.0,DSL,1,1,0,Electronic check
0,0,0,0,5,Month-to-month,64.35,2.14,352.65,DSL,1,1,1,Electronic check
1,0,1,0,1,Month-to-month,69.4,2.31,69.4,Fiber optic,0,0,0,Mailed check
0,0,1,1,19,Month-to-month,24.85,0.83,434.8,DSL,0,0,0,Mailed check
1,0,0,0,7,Month-to-month,75.1,2.5,552.95,Fiber optic,0,0,0,Bank transfer (automatic)
0,0,1,1,16,Month-to-month,73.25,2.44,1195.75,Fiber optic,0,0,0,Bank transfer (automatic)
0,0,1,1,10,One year,65.9,2.2,660.05,DSL,0,0,0,Mailed check
0,0,0,0,72,Two year,59.75,1.99,4265.0,DSL,1,0,0,Bank transfer (automatic)
0,1,0,0,51,One year,94.0,3.13,4905.75,Fiber optic,0,0,1,Bank transfer (automatic)
0,1,0,0,67,Two year,116.1,3.87,7839.85,Fiber optic,1,1,1,Credit card (automatic)
